"gene","proteinSearched","EnsemblID","EntrezSummary","todaysDate","healthy_Median","acuteLymeDisease_Median","antibodies_1month_Median","antibodies_6month_Median","acuteHealthy_foldChange","antibodies_1month_healthy_foldChange","antibodies_6month_healthy_foldchange","classSample","classValue","class"
"ACSBG2","protein","ENSG00000130377","                                            ACSBG2 (Acyl-CoA Synthetase Bubblegum Family Member 2) is a Protein Coding gene.                                                                                        Among its related pathways are Fatty acid biosynthesis (KEGG) and Adipocytokine signaling pathway.                                            Gene Ontology (GO) annotations related to this gene include long-chain fatty acid-CoA ligase activity and acyl-CoA hydrolase activity.                                            An important paralog of this gene is ACSBG1.","Fri Aug 28 13:19:00 2020",-0.000473,-0.37306237,0.8810699,0.9298253,788.715369978858,-1862.72706131078,-1965.80401691332,"Antibodies_6months_8",0.16135812,"6 months treatment"
"ANKRD54","protein","ENSG00000100124","                                            ANKRD54 (Ankyrin Repeat Domain 54) is a Protein Coding gene.                                            Diseases associated with ANKRD54 include Neurotic Excoriation and Factitious Disorder.                                                                                        Gene Ontology (GO) annotations related to this gene include protein kinase regulator activity.                                            An important paralog of this gene is ANKRD61.","Fri Aug 28 13:18:49 2020",-0.000292,0.3817067,0.59639883,-0.4561305,-1307.2147260274,-2042.46174657534,1562.09075342466,"Antibodies_6months_8",-0.15904474,"6 months treatment"
"ATP5G3","protein","ENSG00000154518","This gene encodes a subunit of mitochondrial ATP synthase. Mitochondrial ATP synthase catalyzes ATP synthesis, utilizing an electrochemical gradient of protons across the inner membrane during oxidative phosphorylation. ATP synthase is composed of two linked multi-subunit complexes: the soluble catalytic core, F1, and the membrane-spanning component, Fo, comprising the proton channel. The catalytic portion of mitochondrial ATP synthase consists of 5 different subunits (alpha, beta, gamma, delta, and epsilon) assembled with a stoichiometry of 3 alpha, 3 beta, and a single representative of the other 3. The proton channel seems to have nine subunits (a, b, c, d, e, f, g, F6 and 8). This gene is one of three genes that encode subunit c of the proton channel. Each of the three genes have distinct mitochondrial import sequences but encode the identical mature protein. Alternatively spliced transcript variants encoding different proteins have been identified. [provided by RefSeq, Jun 2010]","Fri Aug 28 13:19:01 2020",-0.000425100000000001,-0.317964075,0.139652965,-0.92838645,747.9747706422,-328.517913432133,2183.92484121383,"Antibodies_6months_8",0.0445272925,"6 months treatment"
"CBX3","protein","ENSG00000122565","At the nuclear envelope, the nuclear lamina and heterochromatin are adjacent to the inner nuclear membrane. The protein encoded by this gene binds DNA and is a component of heterochromatin. This protein also can bind lamin B receptor, an integral membrane protein found in the inner nuclear membrane. The dual binding functions of the encoded protein may explain the association of heterochromatin with the inner nuclear membrane. This protein binds histone H3 tails methylated at Lys-9 sites. This protein is also recruited to sites of ultraviolet-induced DNA damage and double-strand breaks. Two transcript variants encoding the same protein but differing in the 5' UTR, have been found for this gene.[provided by RefSeq, Mar 2011]","Fri Aug 28 13:18:55 2020",-0.000125,-0.03923607,-0.103360176,-0.13064718,313.88856,826.881408,1045.17744,"Antibodies_6months_8",0.3745489,"6 months treatment"
"CCDC15","protein","ENSG00000149548","                                            CCDC15 (Coiled-Coil Domain Containing 15) is a Protein Coding gene.                                                                                                                                                                                ","Fri Aug 28 13:18:54 2020",0.000232,-0.055081844,0.31182098,-0.014528036,-237.42174137931,1344.05594827586,-62.6208448275862,"Antibodies_6months_8",-0.18662643,"6 months treatment"
"COX7A2L","protein","ENSG00000115944","Cytochrome c oxidase (COX), the terminal component of the mitochondrial respiratory chain, catalyzes the electron transfer from reduced cytochrome c to oxygen. This component is a heteromeric complex consisting of 3 catalytic subunits encoded by mitochondrial genes and multiple structural subunits encoded by nuclear genes. The mitochondrially-encoded subunits function in electron transfer, and the nuclear-encoded subunits may function in the regulation and assembly of the complex. This nuclear gene encodes a protein similar to polypeptides 1 and 2 of subunit VIIa in the C-terminal region, and also highly similar to the mouse Sig81 protein sequence. This gene is expressed in all tissues, and upregulated in a breast cancer cell line after estrogen treatment. It is possible that this gene represents a regulatory subunit of COX and mediates the higher level of energy production in target cells by estrogen. Several transcript variants, some protein-coding and others non-protein coding, have been found for this gene. [provided by RefSeq, Jan 2016]","Fri Aug 28 13:17:16 2020",4.76835000000004e-05,0.0806181455,0.17756868,-0.219091415,1690.69270292658,3723.90197867184,-4594.70078748411,"Antibodies_6months_8",-0.028767345,"6 months treatment"
"CSK","protein","ENSG00000103653","The protein encoded by this gene is involved in multiple pathways, including the regulation of Src family kinases. It plays an important role in T-cell activation through its association with the protein encoded by the protein tyrosine phosphatase, non-receptor type 22 (PTPN22) gene. This protein also phosphorylates C-terminal tyrosine residues on multiple substrates, including the protein encoded by the SRC proto-oncogene, non-receptor tyrosine kinase gene. Phosphorylation suppresses the kinase activity of the Src family tyrosine kinases. An intronic polymorphism (rs34933034) in this gene has been found to affect B-cell activation and is associated with systemic lupus erythematosus (SLE). Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2017]","Fri Aug 28 13:18:57 2020",-0.000381708500000001,-0.24465871,0.47918345,-0.0780472735,640.95693441461,-1255.36489231966,204.468261775674,"Antibodies_6months_8",-0.176588295,"6 months treatment"
"FEV","protein","ENSG00000163497","This gene belongs to the ETS transcription factor family. ETS family members have a highly conserved 85-amino acid ETS domain that binds purine-rich DNA sequences. The alanine-rich C-terminus of this gene indicates that it may act as a transcription repressor. This gene is exclusively expressed in neurons of the central serotonin (5-HT) system, a system implicated in the pathogeny of such psychiatric diseases as depression, anxiety, and eating disorders. In some types of Ewing tumors, this gene is fused to the Ewing sarcoma (EWS) gene following chromosome translocations. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:18:56 2020",-0.000398,0.1873393,-0.24010086,0.22027087,-470.70175879397,603.268492462312,-553.444396984925,"Antibodies_6months_8",-0.056529522,"6 months treatment"
"GEN1","protein","ENSG00000178295","This gene encodes a member of the Rad2/xeroderma pigmentosum group G nuclease family, whose members are characterized by N-terminal and internal xeroderma pigmentosum group G nuclease domains followed by helix-hairpin-helix domains and disordered C-terminal domains. The protein encoded by this gene is involved in resolution of Holliday junctions, which are intermediate four-way structures that covalently link DNA during homologous recombination and double-strand break repair. The protein resolves Holliday junctions by creating dual incisions across the junction to produce nicked duplex products that can be ligated. In addition, this protein has been found to localize to centrosomes where it has been implicated in regulation of centrosome integrity. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2016]","Fri Aug 28 13:17:13 2020",8.54e-05,0.4596095,-0.027447224,0.7457323,5381.84426229508,-321.39606557377,8732.22833723653,"Antibodies_6months_8",-0.09674597,"6 months treatment"
"GPR50","protein","ENSG00000102195","This gene product belongs to the G-protein coupled receptor 1 family. Even though this protein shares similarity with the melatonin receptors, it does not bind melatonin, however, it inhibits melatonin receptor 1A function through heterodimerization. Polymorphic variants of this gene have been associated with bipolar affective disorder in women. [provided by RefSeq, Jan 2010]","Fri Aug 28 13:19:02 2020",0.00035,-0.00035,-0.20259428,0.53345156,-1,-578.8408,1524.14731428571,"Antibodies_6months_8",-0.12007451,"6 months treatment"
"HEPN1","protein","ENSG00000221932","This gene is expressed in the liver, and encodes a short peptide that is localized predominantly to the cytoplasm. Transient transfection studies showed that expression of this gene significantly inhibited cell growth, and it may have a role in apoptosis. Expression of this gene is downregulated or lost in hepatocellular carcinomas (HCC), suggesting that loss of this gene is involved in carcinogenesis of hepatocytes (PMID:12971969). Also to note is that this gene maps to the 3'-noncoding region of HEPACAM gene (GeneID:220296) on the antisense strand (PMID:15885354). [provided by RefSeq, Aug 2011]","Fri Aug 28 13:19:07 2020",-0.000216,-0.12610435,0.017295837,0.42583847,583.816435185185,-80.0733194444445,-1971.47439814815,"Antibodies_6months_8",0.1377573,"6 months treatment"
"HS1BP3","protein","ENSG00000118960","The protein encoded by this gene shares similarity with mouse Hs1bp3, an Hcls1/Hs1-interacting protein that may be involved in lymphocyte activation. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:17:22 2020",0.000426,0.3863101,-0.39202952,0.6500797,906.831220657277,-920.257089201878,1526.00868544601,"Antibodies_6months_8",0.42682838,"6 months treatment"
"KRT83","protein","ENSG00000170523","The protein encoded by this gene is a member of the keratin gene family. As a type II hair keratin, it is a basic protein which heterodimerizes with type I keratins to form hair and nails. The type II hair keratins are clustered in a region of chromosome 12q13 and are grouped into two distinct subfamilies based on structure similarity. One subfamily, consisting of KRTHB1, KRTHB3, and KRTHB6, is highly related. The other less-related subfamily includes KRTHB2, KRTHB4, and KRTHB5. All hair keratins are expressed in the hair follicle; this hair keratin, as well as KRTHB1 and KRTHB6, is found primarily in the hair cortex. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:18:59 2020",0.000262,-0.12250209,-0.48574543,-0.1448183,-467.565229007633,-1853.99019083969,-552.741603053435,"Antibodies_6months_8",-0.012184858,"6 months treatment"
"KRTAP9-8","protein","ENSG00000187272","This protein is a member of the keratin-associated protein (KAP) family. The KAP proteins form a matrix of keratin intermediate filaments which contribute to the structure of hair fibers. KAP family members appear to have unique, family-specific amino- and carboxyl-terminal regions and are subdivided into three multi-gene families according to amino acid composition: the high sulfur, the ultrahigh sulfur, and the high tyrosine/glycine KAPs. This protein is a member of the ultrahigh sulfur KAP family and the gene is localized to a cluster of KAPs at 17q12-q21. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:18:52 2020",-5.17e-05,0.07694483,0.48316216,0.44053435,-1488.29458413926,-9345.49632495164,-8520.97388781431,"Antibodies_6months_8",-0.036753654,"6 months treatment"
"LYVE1","protein","ENSG00000133800","This gene encodes a type I integral membrane glycoprotein. The encoded protein acts as a receptor and binds to both soluble and immobilized hyaluronan. This protein may function in lymphatic hyaluronan transport and have a role in tumor metastasis. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:17:15 2020",-3.93400000000127e-05,-0.20615387,-0.352624415,-0.043482065,5240.31189628707,8963.50826130875,1105.28889171291,"Antibodies_6months_8",0.220476985,"6 months treatment"
"MAP1B","protein","ENSG00000131711","This gene encodes a protein that belongs to the microtubule-associated protein family. The proteins of this family are thought to be involved in microtubule assembly, which is an essential step in neurogenesis. The product of this gene is a precursor polypeptide that presumably undergoes proteolytic processing to generate the final MAP1B heavy chain and LC1 light chain. Gene knockout studies of the mouse microtubule-associated protein 1B gene suggested an important role in development and function of the nervous system. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:17:12 2020",6.2e-05,0.41084313,0.05042672,0.19584703,6626.50209677419,813.334193548387,3158.82306451613,"Antibodies_6months_8",0.07570243,"6 months treatment"
"MFSD3","protein","ENSG00000167700","                                            MFSD3 (Major Facilitator Superfamily Domain Containing 3) is a Protein Coding gene.                                                                                                                                    Gene Ontology (GO) annotations related to this gene include solute:proton symporter activity.                                            An important paralog of this gene is SLC33A1.","Fri Aug 28 13:19:09 2020",-0.00019,0.04756689,0.04766941,0.49629974,-250.352052631579,-250.891631578947,-2612.10389473684,"Antibodies_6months_8",-0.065500736,"6 months treatment"
"MTNR1B","protein","ENSG00000134640","This gene encodes one of two high affinity forms of a receptor for melatonin, the primary hormone secreted by the pineal gland. This gene product is an integral membrane protein that is a G-protein coupled, 7-transmembrane receptor. It is found primarily in the retina and brain although this detection requires RT-PCR. It is thought to participate in light-dependent functions in the retina and may be involved in the neurobiological effects of melatonin. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:17:25 2020",0.000435,-0.4392109,-0.5891905,-0.037164688,-1009.68022988506,-1354.46091954023,-85.4360643678161,"Antibodies_6months_8",0.3485179,"6 months treatment"
"NSUN3","protein","ENSG00000178694","                                            NSUN3 (NOP2/Sun RNA Methyltransferase 3) is a Protein Coding gene.                                            Diseases associated with NSUN3 include Cardiomyopathy, Familial Restrictive, 1 and Neuropathy, Hereditary Motor And Sensory, Type Via, With Optic Atrophy.                                                                                        Gene Ontology (GO) annotations related to this gene include RNA binding and methyltransferase activity.                                            An important paralog of this gene is NSUN4.","Fri Aug 28 13:17:16 2020",-2.15e-05,-0.07414627,0.05802679,0.24441767,3448.66372093023,-2698.92046511628,-11368.2637209302,"Antibodies_6months_8",0.2800994,"6 months treatment"
"OAS2","protein","ENSG00000111335","This gene encodes a member of the 2-5A synthetase family, essential proteins involved in the innate immune response to viral infection. The encoded protein is induced by interferons and uses adenosine triphosphate in 2'-specific nucleotidyl transfer reactions to synthesize 2',5'-oligoadenylates (2-5As). These molecules activate latent RNase L, which results in viral RNA degradation and the inhibition of viral replication. The three known members of this gene family are located in a cluster on chromosome 12. Alternatively spliced transcript variants encoding different isoforms have been described. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:17:23 2020",-0.000778,0.6671257,0.29000092,0.001704216,-857.488046272494,-372.751825192802,-2.19050899742931,"Antibodies_6months_8",-0.16403294,"6 months treatment"
"ODF3B","protein","ENSG00000177989","                                            ODF3B (Outer Dense Fiber Of Sperm Tails 3B) is a Protein Coding gene.                                                                                                                                                                                An important paralog of this gene is ODF3.","Fri Aug 28 13:18:51 2020",-0.000254,0.36474848,-0.01640439,-0.15823817,-1436.01763779528,64.5842125984252,622.984921259843,"Antibodies_6months_8",0.03472042,"6 months treatment"
"PRCP","protein","ENSG00000137509","This gene encodes a member of the peptidase S28 family of serine exopeptidases. The encoded preproprotein is proteolytically processed to generate the mature lysosomal prolylcarboxypeptidase. This enzyme cleaves C-terminal amino acids linked to proline in peptides such as angiotension II, III and des-Arg9-bradykinin. The cleavage occurs at acidic pH, but the enzyme activity is retained with some substrates at neutral pH. This enzyme has been shown to be an activator of the cell matrix-associated prekallikrein. The importance of angiotension II, one of the substrates of this enzyme, in regulating blood pressure and electrolyte balance suggests that this gene may be related to essential hypertension. A pseudogene of this gene has been identified on chromosome 2. Alternative splicing results in multiple transcript variants, at least one of which encodes an isoform that is proteolytically processed. [provided by RefSeq, Jan 2016]","Fri Aug 28 13:19:04 2020",-0.000305,0.016057491,0.3487873,-0.3471961,-52.6475114754098,-1143.56491803279,1138.34786885246,"Antibodies_6months_8",-0.060453415,"6 months treatment"
"PRL","protein","ENSG00000172179","This gene encodes the anterior pituitary hormone prolactin. This secreted hormone is a growth regulator for many tissues, including cells of the immune system. It may also play a role in cell survival by suppressing apoptosis, and it is essential for lactation. Alternative splicing results in multiple transcript variants that encode the same protein. [provided by RefSeq, Aug 2011]","Fri Aug 28 13:17:19 2020",0.000262,0.39567447,-0.105611086,-0.14886284,1510.20790076336,-403.095748091603,-568.178778625954,"Antibodies_6months_8",-0.22217083,"6 months treatment"
"SNORA60","protein",NA,"                                            SNORA60 (Small Nucleolar RNA, H/ACA Box 60) is an RNA Gene, and is affiliated with the snoRNA class.                                                                                                                                                                                ","Fri Aug 28 13:17:21 2020",-5e-04,-0.4691291,-0.1846466,0.63088083,938.2582,369.2932,-1261.76166,"Antibodies_6months_8",-0.30876064,"6 months treatment"
"SNRPD2","protein","ENSG00000125743","The protein encoded by this gene belongs to the small nuclear ribonucleoprotein core protein family. It is required for pre-mRNA splicing and small nuclear ribonucleoprotein biogenesis. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, May 2009]","Fri Aug 28 13:18:48 2020",0.000172,-0.2063446,0.33942795,-0.441535,-1199.67790697674,1973.41831395349,-2567.06395348837,"Antibodies_6months_8",-0.26412392,"6 months treatment"
"TMEM92","protein","ENSG00000167105","                                            TMEM92 (Transmembrane Protein 92) is a Protein Coding gene.                                                                                                                                                                                ","Fri Aug 28 13:19:03 2020",0.000456689999999996,0.29947627,0.0791897755,0.53061152,655.753946878633,173.399407694499,1161.86367119929,"Antibodies_6months_8",0.2919035,"6 months treatment"
"TTLL3","protein","ENSG00000214021","                                            TTLL3 (Tubulin Tyrosine Ligase Like 3) is a Protein Coding gene.                                            Diseases associated with TTLL3 include Fanconi Anemia, Complementation Group A and Primary Ciliary Dyskinesia.                                                                                        Gene Ontology (GO) annotations related to this gene include protein-glycine ligase activity and protein-glycine ligase activity, initiating.                                            An important paralog of this gene is ARPC4-TTLL3.","Fri Aug 28 13:19:01 2020",-0.000228640000000002,0.16397,0.51852846,0.32302261,-717.153603918818,-2267.88164800558,-1412.80007872637,"Antibodies_6months_8",-0.05979836,"6 months treatment"
"VCAN","protein","ENSG00000038427","This gene is a member of the aggrecan/versican proteoglycan family. The protein encoded is a large chondroitin sulfate proteoglycan and is a major component of the extracellular matrix. This protein is involved in cell adhesion, proliferation, proliferation, migration and angiogenesis and plays a central role in tissue morphogenesis and maintenance. Mutations in this gene are the cause of Wagner syndrome type 1. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Aug 2009]","Fri Aug 28 13:18:53 2020",-0.00039673000000004,0.62482405,-0.49953175,0.2784052,-1574.93522042683,1259.1227030977,-701.749804652969,"Antibodies_6months_8",0.9391079,"6 months treatment"
"ZNF239","protein","ENSG00000196793","MOK2 proteins are DNA- and RNA-binding proteins that are mainly associated with nuclear RNP components, including the nucleoli and extranucleolar structures (Arranz et al., 1997 [PubMed 9121460]).[supplied by OMIM, Mar 2008]","Fri Aug 28 13:18:50 2020",-0.000121,0.16843367,-0.039426327,0.27365327,-1392.01380165289,325.83741322314,-2261.59727272727,"Antibodies_6months_8",-0.09604955,"6 months treatment"
"ZWILCH","protein","ENSG00000174442","                                            ZWILCH (Zwilch Kinetochore Protein) is a Protein Coding gene.                                                                                        Among its related pathways are Signaling by GPCR and Mitotic Prometaphase.                                                                                        ","Fri Aug 28 13:17:20 2020",-0.000405309999999992,-0.408806325,-0.3879337425,-0.05497456,1008.62629838891,957.128475734642,135.635834299675,"Antibodies_6months_8",-0.0512023,"6 months treatment"
"ACSBG2","protein","ENSG00000130377","                                            ACSBG2 (Acyl-CoA Synthetase Bubblegum Family Member 2) is a Protein Coding gene.                                                                                        Among its related pathways are Fatty acid biosynthesis (KEGG) and Adipocytokine signaling pathway.                                            Gene Ontology (GO) annotations related to this gene include long-chain fatty acid-CoA ligase activity and acyl-CoA hydrolase activity.                                            An important paralog of this gene is ACSBG1.","Fri Aug 28 13:19:00 2020",-0.000473,-0.37306237,0.8810699,0.9298253,788.715369978858,-1862.72706131078,-1965.80401691332,"Antibodies_6months_9",-0.070001364,"6 months treatment"
"ANKRD54","protein","ENSG00000100124","                                            ANKRD54 (Ankyrin Repeat Domain 54) is a Protein Coding gene.                                            Diseases associated with ANKRD54 include Neurotic Excoriation and Factitious Disorder.                                                                                        Gene Ontology (GO) annotations related to this gene include protein kinase regulator activity.                                            An important paralog of this gene is ANKRD61.","Fri Aug 28 13:18:49 2020",-0.000292,0.3817067,0.59639883,-0.4561305,-1307.2147260274,-2042.46174657534,1562.09075342466,"Antibodies_6months_9",-0.6274531,"6 months treatment"
"ATP5G3","protein","ENSG00000154518","This gene encodes a subunit of mitochondrial ATP synthase. Mitochondrial ATP synthase catalyzes ATP synthesis, utilizing an electrochemical gradient of protons across the inner membrane during oxidative phosphorylation. ATP synthase is composed of two linked multi-subunit complexes: the soluble catalytic core, F1, and the membrane-spanning component, Fo, comprising the proton channel. The catalytic portion of mitochondrial ATP synthase consists of 5 different subunits (alpha, beta, gamma, delta, and epsilon) assembled with a stoichiometry of 3 alpha, 3 beta, and a single representative of the other 3. The proton channel seems to have nine subunits (a, b, c, d, e, f, g, F6 and 8). This gene is one of three genes that encode subunit c of the proton channel. Each of the three genes have distinct mitochondrial import sequences but encode the identical mature protein. Alternatively spliced transcript variants encoding different proteins have been identified. [provided by RefSeq, Jun 2010]","Fri Aug 28 13:19:01 2020",-0.000425100000000001,-0.317964075,0.139652965,-0.92838645,747.9747706422,-328.517913432133,2183.92484121383,"Antibodies_6months_9",-0.007192135,"6 months treatment"
"CBX3","protein","ENSG00000122565","At the nuclear envelope, the nuclear lamina and heterochromatin are adjacent to the inner nuclear membrane. The protein encoded by this gene binds DNA and is a component of heterochromatin. This protein also can bind lamin B receptor, an integral membrane protein found in the inner nuclear membrane. The dual binding functions of the encoded protein may explain the association of heterochromatin with the inner nuclear membrane. This protein binds histone H3 tails methylated at Lys-9 sites. This protein is also recruited to sites of ultraviolet-induced DNA damage and double-strand breaks. Two transcript variants encoding the same protein but differing in the 5' UTR, have been found for this gene.[provided by RefSeq, Mar 2011]","Fri Aug 28 13:18:55 2020",-0.000125,-0.03923607,-0.103360176,-0.13064718,313.88856,826.881408,1045.17744,"Antibodies_6months_9",0.5064521,"6 months treatment"
"CCDC15","protein","ENSG00000149548","                                            CCDC15 (Coiled-Coil Domain Containing 15) is a Protein Coding gene.                                                                                                                                                                                ","Fri Aug 28 13:18:54 2020",0.000232,-0.055081844,0.31182098,-0.014528036,-237.42174137931,1344.05594827586,-62.6208448275862,"Antibodies_6months_9",-0.17096472,"6 months treatment"
"COX7A2L","protein","ENSG00000115944","Cytochrome c oxidase (COX), the terminal component of the mitochondrial respiratory chain, catalyzes the electron transfer from reduced cytochrome c to oxygen. This component is a heteromeric complex consisting of 3 catalytic subunits encoded by mitochondrial genes and multiple structural subunits encoded by nuclear genes. The mitochondrially-encoded subunits function in electron transfer, and the nuclear-encoded subunits may function in the regulation and assembly of the complex. This nuclear gene encodes a protein similar to polypeptides 1 and 2 of subunit VIIa in the C-terminal region, and also highly similar to the mouse Sig81 protein sequence. This gene is expressed in all tissues, and upregulated in a breast cancer cell line after estrogen treatment. It is possible that this gene represents a regulatory subunit of COX and mediates the higher level of energy production in target cells by estrogen. Several transcript variants, some protein-coding and others non-protein coding, have been found for this gene. [provided by RefSeq, Jan 2016]","Fri Aug 28 13:17:16 2020",4.76835000000004e-05,0.0806181455,0.17756868,-0.219091415,1690.69270292658,3723.90197867184,-4594.70078748411,"Antibodies_6months_9",-0.3951933525,"6 months treatment"
"CSK","protein","ENSG00000103653","The protein encoded by this gene is involved in multiple pathways, including the regulation of Src family kinases. It plays an important role in T-cell activation through its association with the protein encoded by the protein tyrosine phosphatase, non-receptor type 22 (PTPN22) gene. This protein also phosphorylates C-terminal tyrosine residues on multiple substrates, including the protein encoded by the SRC proto-oncogene, non-receptor tyrosine kinase gene. Phosphorylation suppresses the kinase activity of the Src family tyrosine kinases. An intronic polymorphism (rs34933034) in this gene has been found to affect B-cell activation and is associated with systemic lupus erythematosus (SLE). Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2017]","Fri Aug 28 13:18:57 2020",-0.000381708500000001,-0.24465871,0.47918345,-0.0780472735,640.95693441461,-1255.36489231966,204.468261775674,"Antibodies_6months_9",-0.1395688045,"6 months treatment"
"FEV","protein","ENSG00000163497","This gene belongs to the ETS transcription factor family. ETS family members have a highly conserved 85-amino acid ETS domain that binds purine-rich DNA sequences. The alanine-rich C-terminus of this gene indicates that it may act as a transcription repressor. This gene is exclusively expressed in neurons of the central serotonin (5-HT) system, a system implicated in the pathogeny of such psychiatric diseases as depression, anxiety, and eating disorders. In some types of Ewing tumors, this gene is fused to the Ewing sarcoma (EWS) gene following chromosome translocations. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:18:56 2020",-0.000398,0.1873393,-0.24010086,0.22027087,-470.70175879397,603.268492462312,-553.444396984925,"Antibodies_6months_9",-0.14956093,"6 months treatment"
"GEN1","protein","ENSG00000178295","This gene encodes a member of the Rad2/xeroderma pigmentosum group G nuclease family, whose members are characterized by N-terminal and internal xeroderma pigmentosum group G nuclease domains followed by helix-hairpin-helix domains and disordered C-terminal domains. The protein encoded by this gene is involved in resolution of Holliday junctions, which are intermediate four-way structures that covalently link DNA during homologous recombination and double-strand break repair. The protein resolves Holliday junctions by creating dual incisions across the junction to produce nicked duplex products that can be ligated. In addition, this protein has been found to localize to centrosomes where it has been implicated in regulation of centrosome integrity. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2016]","Fri Aug 28 13:17:13 2020",8.54e-05,0.4596095,-0.027447224,0.7457323,5381.84426229508,-321.39606557377,8732.22833723653,"Antibodies_6months_9",-0.064175606,"6 months treatment"
"GPR50","protein","ENSG00000102195","This gene product belongs to the G-protein coupled receptor 1 family. Even though this protein shares similarity with the melatonin receptors, it does not bind melatonin, however, it inhibits melatonin receptor 1A function through heterodimerization. Polymorphic variants of this gene have been associated with bipolar affective disorder in women. [provided by RefSeq, Jan 2010]","Fri Aug 28 13:19:02 2020",0.00035,-0.00035,-0.20259428,0.53345156,-1,-578.8408,1524.14731428571,"Antibodies_6months_9",0.003697634,"6 months treatment"
"HEPN1","protein","ENSG00000221932","This gene is expressed in the liver, and encodes a short peptide that is localized predominantly to the cytoplasm. Transient transfection studies showed that expression of this gene significantly inhibited cell growth, and it may have a role in apoptosis. Expression of this gene is downregulated or lost in hepatocellular carcinomas (HCC), suggesting that loss of this gene is involved in carcinogenesis of hepatocytes (PMID:12971969). Also to note is that this gene maps to the 3'-noncoding region of HEPACAM gene (GeneID:220296) on the antisense strand (PMID:15885354). [provided by RefSeq, Aug 2011]","Fri Aug 28 13:19:07 2020",-0.000216,-0.12610435,0.017295837,0.42583847,583.816435185185,-80.0733194444445,-1971.47439814815,"Antibodies_6months_9",-0.047558784,"6 months treatment"
"HS1BP3","protein","ENSG00000118960","The protein encoded by this gene shares similarity with mouse Hs1bp3, an Hcls1/Hs1-interacting protein that may be involved in lymphocyte activation. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:17:22 2020",0.000426,0.3863101,-0.39202952,0.6500797,906.831220657277,-920.257089201878,1526.00868544601,"Antibodies_6months_9",-0.06229639,"6 months treatment"
"KRT83","protein","ENSG00000170523","The protein encoded by this gene is a member of the keratin gene family. As a type II hair keratin, it is a basic protein which heterodimerizes with type I keratins to form hair and nails. The type II hair keratins are clustered in a region of chromosome 12q13 and are grouped into two distinct subfamilies based on structure similarity. One subfamily, consisting of KRTHB1, KRTHB3, and KRTHB6, is highly related. The other less-related subfamily includes KRTHB2, KRTHB4, and KRTHB5. All hair keratins are expressed in the hair follicle; this hair keratin, as well as KRTHB1 and KRTHB6, is found primarily in the hair cortex. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:18:59 2020",0.000262,-0.12250209,-0.48574543,-0.1448183,-467.565229007633,-1853.99019083969,-552.741603053435,"Antibodies_6months_9",-0.12456775,"6 months treatment"
"KRTAP9-8","protein","ENSG00000187272","This protein is a member of the keratin-associated protein (KAP) family. The KAP proteins form a matrix of keratin intermediate filaments which contribute to the structure of hair fibers. KAP family members appear to have unique, family-specific amino- and carboxyl-terminal regions and are subdivided into three multi-gene families according to amino acid composition: the high sulfur, the ultrahigh sulfur, and the high tyrosine/glycine KAPs. This protein is a member of the ultrahigh sulfur KAP family and the gene is localized to a cluster of KAPs at 17q12-q21. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:18:52 2020",-5.17e-05,0.07694483,0.48316216,0.44053435,-1488.29458413926,-9345.49632495164,-8520.97388781431,"Antibodies_6months_9",0.3535235,"6 months treatment"
"LYVE1","protein","ENSG00000133800","This gene encodes a type I integral membrane glycoprotein. The encoded protein acts as a receptor and binds to both soluble and immobilized hyaluronan. This protein may function in lymphatic hyaluronan transport and have a role in tumor metastasis. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:17:15 2020",-3.93400000000127e-05,-0.20615387,-0.352624415,-0.043482065,5240.31189628707,8963.50826130875,1105.28889171291,"Antibodies_6months_9",0.020308137,"6 months treatment"
"MAP1B","protein","ENSG00000131711","This gene encodes a protein that belongs to the microtubule-associated protein family. The proteins of this family are thought to be involved in microtubule assembly, which is an essential step in neurogenesis. The product of this gene is a precursor polypeptide that presumably undergoes proteolytic processing to generate the final MAP1B heavy chain and LC1 light chain. Gene knockout studies of the mouse microtubule-associated protein 1B gene suggested an important role in development and function of the nervous system. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:17:12 2020",6.2e-05,0.41084313,0.05042672,0.19584703,6626.50209677419,813.334193548387,3158.82306451613,"Antibodies_6months_9",0.063076496,"6 months treatment"
